citation_id,virus strain,genus,pipiens_complex? ,(sub)species,ecotype,species_id,reasoning_species_id,experiment_id,experiment_distinguisher,distinguisher_value,figure,way of infection,virus titer,quantity,temperature,sample size,dpi,trait,prediction infected,index,extraction_note,food,blood_source,humidity,photoperiod (L:D),mosquito_origin,location_collect,time_in_lab,lab_origin,pre_experiment_setup,Notes
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,30,5 to 10,3,0,,9,,6% sucrose,Two-day-old chicks,60-70%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,30,5 to 10,4,0,,9,,6% sucrose,Two-day-old chicks,60-70%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,30,5 to 10,5,0.2,,9,,6% sucrose,Two-day-old chicks,60-70%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,30,5 to 10,6,0,,9,,6% sucrose,Two-day-old chicks,60-70%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,30,5 to 10,7,0.2,,9,,6% sucrose,Two-day-old chicks,60-70%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,30,5 to 10,9,0.2,,9,,6% sucrose,Two-day-old chicks,60-70%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,30,5 to 10,11,0.4,,9,,6% sucrose,Two-day-old chicks,60-70%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,30,5 to 10,13,0.8,,9,,6% sucrose,Two-day-old chicks,60-70%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,30,5 to 10,15,1,,9,,6% sucrose,Two-day-old chicks,60-70%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,30,5 to 10,17,1,,9,,6% sucrose,Two-day-old chicks,60-70%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,30,5 to 10,19,1,,9,,6% sucrose,Two-day-old chicks,60-70%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,30,5 to 10,23,1,,9,,6% sucrose,Two-day-old chicks,60-70%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,26,5 to 10,2,0,,10,,6% sucrose,Two-day-old chicks,75-80%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,26,5 to 10,3,0,,10,,6% sucrose,Two-day-old chicks,75-80%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,26,5 to 10,4,0,,10,,6% sucrose,Two-day-old chicks,75-80%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,26,5 to 10,5,0.2,,10,,6% sucrose,Two-day-old chicks,75-80%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,26,5 to 10,6,0.2,,10,,6% sucrose,Two-day-old chicks,75-80%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,26,5 to 10,7,0.4,,10,,6% sucrose,Two-day-old chicks,75-80%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,26,5 to 10,9,0.4,,10,,6% sucrose,Two-day-old chicks,75-80%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,26,5 to 10,11,0.75,,10,,6% sucrose,Two-day-old chicks,75-80%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,26,5 to 10,13,0.8,,10,,6% sucrose,Two-day-old chicks,75-80%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,26,5 to 10,15,1,,10,,6% sucrose,Two-day-old chicks,75-80%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,26,5 to 10,17,1,,10,,6% sucrose,Two-day-old chicks,75-80%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,26,5 to 10,19,1,,10,,6% sucrose,Two-day-old chicks,75-80%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,26,5 to 10,23,1,,10,,6% sucrose,Two-day-old chicks,75-80%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,26,5 to 10,31,0.8,,10,,6% sucrose,Two-day-old chicks,75-80%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,5 to 10,1,0,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,5 to 10,2,0,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,5 to 10,3,0,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,5 to 10,5,0,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,5 to 10,7,0,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,5 to 10,8,0,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,5 to 10,10,0,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,5 to 10,14,0.354512306,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,5 to 10,17,0.597356427,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,5 to 10,20,1,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,5 to 10,22,1,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,5 to 10,24,0.897812215,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,5 to 10,29,1,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,5 to 10,31,0.799361896,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,5 to 10,36,0.897082954,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,3 to 10,42,1,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,3 to 10,49,0.798632634,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,18,3 to 10,58,1,,11,,6% sucrose,Two-day-old chicks,60-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,5 to 10,1,0,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,5 to 10,2,0,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,5 to 10,3,0,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
Cornel_1993,H442,Culex,no,NA,NA,Cuni,unambigious,3,NA,NA,Figure 4,feeding on viremic chicken,4.8 to 5.8 log10 CPD50/ml,percentage transmitting of infected,14,5 to 10,5,0,,12,,6% sucrose,Two-day-old chicks,50-75%,12:12,both,Johannesburg,F1 and F8,originally collected in Johannesburg,"Larval rearing methods were standardized so variation in size of adults would be the same for each experiment. Until the day after the infective blood meal, all mosquitoes were kept in an insectary at 26°C, 75-80% RH, and a photoperiod of 12:12 (L:D) h. Mosquitoes were given infective food when 5-7 d of age after being starved for 12 h.",
